Filename,CER,WER
Chapter1.txt,0.16789577187807275,0.4142335766423358
Chapter10.txt,0.13924632352941177,0.38372093023255816
Chapter100.txt,0.1771574285330828,0.43735849056603776
Chapter101.txt,0.14680100755667505,0.3965714285714286
Chapter102.txt,0.18266901563532262,0.4411764705882353
Chapter103.txt,0.13503649635036497,0.36047774158523344
Chapter104.txt,0.13941274767247552,0.37879858657243815
Chapter105.txt,0.12669384157761374,0.35271317829457366
Chapter106.txt,0.13157412497709364,0.3724212812160695
Chapter107.txt,0.1418940609951846,0.3959341723136496
Chapter108.txt,0.1834851670170521,0.45959922430510664
Chapter109.txt,0.3066692743985918,0.5559246954595792
Chapter11.txt,0.1580547112462006,0.3775933609958506
Chapter110.txt,0.18345266507557678,0.4139013452914798
Chapter111.txt,0.12126047068209014,0.3827751196172249
Chapter112.txt,0.12061206120612061,0.39135135135135135
Chapter113.txt,0.16232348231183577,0.43755169561621177
Chapter114.txt,0.14797136038186157,0.3779527559055118
Chapter115.txt,0.13264910921766074,0.3738532110091743
Chapter116.txt,0.1425233644859813,0.4246575342465753
Chapter117.txt,0.1505503144654088,0.38412017167381973
Chapter118.txt,0.1922391605622649,0.43778280542986425
Chapter119.txt,0.16231037675379245,0.43215280541185835
Chapter12.txt,0.1248465002046664,0.37058152793614596
Chapter120.txt,0.1769825918762089,0.5393258426966292
Chapter121.txt,0.11947674418604651,0.40129449838187703
Chapter122.txt,0.20748299319727892,0.5714285714285714
Chapter123.txt,0.18586541287099617,0.45652173913043476
Chapter124.txt,0.11335916200315684,0.3592964824120603
Chapter125.txt,0.16012965964343598,0.4708029197080292
Chapter126.txt,0.17072197846031112,0.4223372781065089
Chapter127.txt,0.195425667090216,0.5035971223021583
Chapter128.txt,0.15707739307535643,0.4166059723233795
Chapter129.txt,0.1924342105263158,0.4712041884816754
Chapter13.txt,0.13637301423560966,0.40059701492537314
Chapter130.txt,0.13205781428719976,0.37402752842609216
Chapter131.txt,0.12610797743755037,0.3904761904761905
Chapter132.txt,0.1855728751848902,0.46645569620253163
Chapter133.txt,0.17649946009620104,0.4302492122600974
Chapter134.txt,0.16870967741935483,0.4123647604327666
Chapter135.txt,0.1768154085416916,0.4503370786516854
Chapter14.txt,0.13344088499654297,0.3673740053050398
Chapter15.txt,0.1444596028497802,0.40084745762711865
Chapter16.txt,0.1522145362751205,0.41062534587714444
Chapter17.txt,0.16354290233293792,0.40638864241348716
Chapter18.txt,0.15786057380241464,0.4521158129175947
Chapter19.txt,0.2069753274444106,0.4549248747913189
Chapter2.txt,0.15608465608465608,0.4143763213530655
Chapter20.txt,0.14767441860465116,0.3652173913043478
Chapter21.txt,0.16404092902387526,0.42924086223055297
Chapter22.txt,0.14501740644038294,0.4044665012406948
Chapter23.txt,0.14351425942962281,0.4490358126721763
Chapter24.txt,0.14016283623621562,0.38774271844660196
Chapter25.txt,0.11819306930693069,0.3978494623655914
Chapter26.txt,0.1487908961593172,0.4057377049180328
Chapter27.txt,0.15088788483765891,0.38040865384615385
Chapter28.txt,0.14777227722772276,0.37849462365591396
Chapter29.txt,0.18792866941015088,0.4477234401349072
Chapter3.txt,0.17280940323236113,0.42222606291047354
Chapter30.txt,0.12257661038148843,0.3724137931034483
Chapter31.txt,0.1886112986720684,0.48284023668639053
Chapter32.txt,0.18874493656054367,0.45194754355059696
Chapter33.txt,0.1261385117717821,0.34404145077720205
Chapter34.txt,0.14298093587521662,0.3886861313868613
Chapter35.txt,0.14573307123974785,0.3821555467824714
Chapter36.txt,0.1872045382918374,0.4707792207792208
Chapter37.txt,0.14517876489707476,0.468
Chapter38.txt,0.18669219722355193,0.5
Chapter39.txt,0.24795640326975477,0.58203125
Chapter4.txt,0.17523287671232876,0.39683505782105905
Chapter40.txt,0.1497079964061096,0.5304635761589404
Chapter41.txt,0.14328629949931726,0.3803191489361702
Chapter42.txt,0.19198940748096657,0.4227890213473801
Chapter43.txt,0.14641203703703703,0.4276094276094276
Chapter44.txt,0.223265475695887,0.44592592592592595
Chapter45.txt,0.15229485396383866,0.3659225769991523
Chapter46.txt,0.11888462180664551,0.35317860746720486
Chapter47.txt,0.1311077955986572,0.35986913849509267
Chapter48.txt,0.15907775849023012,0.4160061365379698
Chapter49.txt,0.10994876174210076,0.3349339735894358
Chapter5.txt,0.12213740458015267,0.358695652173913
Chapter50.txt,0.1475095785440613,0.3717693836978131
Chapter51.txt,0.16541959249453206,0.4045242847638057
Chapter52.txt,0.17353739817329056,0.4005602240896359
Chapter53.txt,0.1600640683395622,0.39027431421446385
Chapter54.txt,0.16232799057421693,0.39952002020967536
Chapter55.txt,0.12455418381344308,0.36006372809346787
Chapter56.txt,0.12044854881266491,0.35172413793103446
Chapter57.txt,0.12708669897684438,0.35949098621421
Chapter58.txt,0.15281873373807459,0.35813492063492064
Chapter59.txt,0.10730977752851001,0.34494015233949943
Chapter6.txt,0.13372093023255813,0.4074074074074074
Chapter60.txt,0.12075471698113208,0.3326460481099656
Chapter61.txt,0.2582590692231524,0.5033350436121088
Chapter62.txt,0.1178900540197013,0.3298059964726631
Chapter63.txt,0.16178028965030025,0.37473684210526315
Chapter64.txt,0.20901391409558379,0.4622387053270398
Chapter65.txt,0.16554238833181403,0.40060851926977686
Chapter66.txt,0.25207067918277193,0.46899841017488075
Chapter67.txt,0.12931650392950703,0.37123287671232874
Chapter68.txt,0.16895381437214108,0.40787269681742044
Chapter69.txt,0.1532033426183844,0.39351851851851855
Chapter7.txt,0.09906890130353818,0.37009544008483564
Chapter70.txt,0.11139742319127849,0.37066974595842955
Chapter71.txt,0.12885855138414865,0.378076062639821
Chapter72.txt,0.2146540610227761,0.4623456790123457
Chapter73.txt,0.15606190885640583,0.40176088971269697
Chapter74.txt,0.1404376993291543,0.3803076923076923
Chapter75.txt,0.24317981812848344,0.4541734860883797
Chapter76.txt,0.15912235619687684,0.3960739030023095
Chapter77.txt,0.18143570865106495,0.3889763779527559
Chapter78.txt,0.14513179128563744,0.375
Chapter79.txt,0.11742846525455221,0.38064516129032255
Chapter8.txt,0.12809611829944548,0.3678646934460888
Chapter80.txt,0.11572815533980582,0.3653631284916201
Chapter81.txt,0.141658480681074,0.39369158878504673
Chapter82.txt,0.1349523516753766,0.3751087902523934
Chapter83.txt,0.1358923450253695,0.37792207792207794
Chapter84.txt,0.13654789844250054,0.3793532338308458
Chapter85.txt,0.14623299616323684,0.38150851581508516
Chapter86.txt,0.15363235576001533,0.38816503800217156
Chapter87.txt,0.17670842207862533,0.40749364944961897
Chapter88.txt,0.12145066066910318,0.34966216216216217
Chapter89.txt,0.13466943663693023,0.38522238163558103
Chapter9.txt,0.181299252374217,0.4278481012658228
Chapter90.txt,0.124364622161979,0.3674641148325359
Chapter91.txt,0.1729200652528548,0.4216673378977044
Chapter92.txt,0.12751313167904366,0.3677685950413223
Chapter93.txt,0.1394319040933146,0.3977485928705441
Chapter94.txt,0.1921761728901655,0.4393338620142744
Chapter95.txt,0.22395464209780297,0.46680080482897385
Chapter96.txt,0.17789258212301393,0.425414364640884
Chapter97.txt,0.09104367135455219,0.34854771784232363
Chapter98.txt,0.17972508591065292,0.4349112426035503
Chapter99.txt,0.19603293413173653,0.46131447587354407
Epilogue.txt,0.1946843853820598,0.47547169811320755
